"Title","URL","Author"
"創世記靈修默想 730 最終話","https://www.youtube.com/watch?v=z4bmWDB4f6g&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=1","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/29)上帝透過約瑟拯救以色列一家","https://www.youtube.com/watch?v=uPM-iHuclq4&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=2","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/28)雅各對眾子的臨終之言","https://www.youtube.com/watch?v=--NvrRr1Q44&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=3","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/27)雅各為約瑟兒子的祝福","https://www.youtube.com/watch?v=4uiMLowMg_k&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=4","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/26)","https://www.youtube.com/watch?v=bUSpLLDnzek&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=5","台灣基督長老教會台北南門教會"
"創世記靈修默想  (7/24)我必使你在埃及成為大國","https://www.youtube.com/watch?v=O5tjTj8kmBQ&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=6","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/23) 約瑟的苦難有上帝美好的心意","https://www.youtube.com/watch?v=ot7pPTdbVU0&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=7","台灣基督長老教會台北南門教會"
"創世記靈修默想  (7/22)約瑟哥哥們的試驗","https://www.youtube.com/watch?v=PQozUpelgdg&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=8","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/21)約瑟與兄弟一起宴樂","https://www.youtube.com/watch?v=5soifcy3W7o&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=9","台灣基督長老教會台北南門教會"
"創世記靈修默想 -(7/20)約瑟哥哥向約瑟下拜","https://www.youtube.com/watch?v=KmzRnrJZZbo&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=10","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/19) 神使約瑟高昇得尊榮","https://www.youtube.com/watch?v=ERtmoyqDZpg&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=11","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/17) 帝國國運密碼","https://www.youtube.com/watch?v=EYNY0Vd3IcQ&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=12","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/16)夢的解析","https://www.youtube.com/watch?v=ZWiUc5H7M-4&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=13","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/15)不得罪上帝所付出的代價","https://www.youtube.com/watch?v=d67Qcpujrjg&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=14","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/14)延續上帝應許的女子","https://www.youtube.com/watch?v=P6FZzaV0PAA&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=15","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/13)彩衣變血衣","https://www.youtube.com/watch?v=7Axmn3O6DxY&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=16","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/12)上帝的慈愛臨到各族","https://www.youtube.com/watch?v=CdZh6E4jZRc&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=17","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/10)-伯特利的賜福","https://www.youtube.com/watch?v=pnmImGvn1t0&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=18","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/9)屠城記","https://www.youtube.com/watch?v=tlXsfDbNpdg&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=19","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/8)兄弟大和解(下集)","https://www.youtube.com/watch?v=4GwelEX8ZOE&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=20","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/7)兄弟大和解(上集)","https://www.youtube.com/watch?v=4OIdt3bRdPA&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=21","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/6)鑒察的神，仲裁的神","https://www.youtube.com/watch?v=EW_cSGTIzyo&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=22","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/5) 破除回到舊習的慣性","https://www.youtube.com/watch?v=35QXqNrAy4o&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=23","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/3)熬煉邁向成熟","https://www.youtube.com/watch?v=0T1QkDb8dL8&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=24","台灣基督長老教會台北南門教會"
"創世記靈修默想 (7/2)女人的戰爭","https://www.youtube.com/watch?v=HESquJSoaaU&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=25","台灣基督長老教會台北南門教會"
"創世記靈修默想 :(7/1)雅各被騙婚?","https://www.youtube.com/watch?v=vA4jA3FfS-M&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=26","台灣基督長老教會台北南門教會"
"創世記靈修默想 (6/30) 雅各逃難記","https://www.youtube.com/watch?v=Bfj4o27_U0w&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=27","台灣基督長老教會台北南門教會"
"創世記靈修默想 (6/29)以掃起殺機","https://www.youtube.com/watch?v=qmyiUARNdMM&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=28","台灣基督長老教會台北南門教會"
"創世記靈修默想 (6/28)雅各騙祝福","https://www.youtube.com/watch?v=H_v6Kzoq40Y&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=29","台灣基督長老教會台北南門教會"
"創世記靈修默想 混沌與秩序0626","https://www.youtube.com/watch?v=Ca6oo5DIuow&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=30","台灣基督長老教會台北南門教會"
"創世記靈修默想 (6/25)長子權爭奪戰","https://www.youtube.com/watch?v=XBIcsOKJqKk&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=31","台灣基督長老教會台北南門教會"
"創世記靈修默想 (6/24)亞伯拉罕壽終","https://www.youtube.com/watch?v=NSshWMJ6KRM&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=32","台灣基督長老教會台北南門教會"
"創世記靈修默想 (6/23)以撒娶妻","https://www.youtube.com/watch?v=hD8JjwgHB8k&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=33","台灣基督長老教會台北南門教會"
"創世記靈修默想 (6/22)亞伯拉罕埋葬撒拉","https://www.youtube.com/watch?v=jH09AMwZV0w&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=34","台灣基督長老教會台北南門教會"
"創世記靈修默想 (6/21)亞伯拉罕獻以撒","https://www.youtube.com/watch?v=nZs5zHUqLmY&list=PLsHdB4Zk-aF1yKNc1D4usjTWBOCmlhGZF&index=35","台灣基督長老教會台北南門教會"
